ZipCode,City,City,State,State,MedianPrice,MedianPrice,Latitude,Longitude,NearestStation,MetroDistanceMeters,DistanceToDC_Meters,Growth_1Y,Growth_3Y,Growth_5Y,Growth_10Y,Price_Volatility,Yelp_Restaurant_Count,Yelp_Avg_Rating,Yelp_Avg_Review_Count,Num_Thai,Num_Coffee,Num_FastFood,Num_Japanese,Num_Italian,Num_American,Num_Bars,Num_HighEnd_Price4,City,City,State,State,MedianPrice,MedianPrice,Livability_Score,Score_Transport,Score_Food,Score_Lifestyle
22401,Fredericksburg,Fredericksburg,VA,VA,457709.16493800463,457709.16493800463,38.2992718,-77.4866583,Franconia-Springfield,58815.74,77619.36,0.0484375729757487,0.1257405336289174,0.3721323228848217,0.6232322874268902,0.0191489685819537,56,3.21,93.2,2,13,20,5,7,14,3,0,Fredericksburg,Fredericksburg,VA,VA,457709.16493800463,457709.16493800463,22.1,0.0908434995641214,0.5950887306042629,0.0198590749710152
21769,Middletown,Middletown,MD,MD,554664.947990578,554664.947990578,39.4424468,-77.5689117,Ashburn,49065.2,76383.78,0.0694072585984208,0.1465042391346888,0.4345084502464735,0.6222649636585056,0.0200804973814052,0,0.0,0.0,0,0,0,0,0,0,0,0,Middletown,Middletown,MD,MD,554664.947990578,554664.947990578,4.4,0.1105963710765057,0.0,0.0
22303,Huntington,Huntington,VA,VA,548175.1773808376,548175.1773808376,38.7943803,-77.0788367,Huntington,312.24,12362.88,0.060366233983291,0.1610397712850457,0.3146220433257632,0.6200933092044704,0.0184913934028069,88,3.54,224.6,11,28,22,6,21,20,9,0,Huntington,Huntington,VA,VA,548175.1773808376,548175.1773808376,50.3,0.7317244484436493,0.6587715668859412,0.0431220010324487
20658,Marbury,Marbury,MD,MD,350292.7966853783,350292.7966853783,38.5605819,-77.1604193,Franconia-Springfield,22867.37,39267.82,0.0380003463722791,0.1032802028840987,0.3331803175454869,0.6196908259524962,0.0219036503467028,1,5.0,1.0,0,0,0,0,0,0,0,0,Marbury,Marbury,MD,MD,350292.7966853783,350292.7966853783,22.7,0.2244113442180917,0.4579967614309123,0.0
20135,Bluemont,Bluemont,VA,VA,606207.1406247449,606207.1406247449,39.0949392,-77.8649016,Ashburn,33747.41,75548.35,0.0594737074697195,0.155123190973092,0.4868523297092461,0.6177630749253533,0.032198374404156,0,0.0,0.0,0,0,0,0,0,0,0,0,Bluemont,Bluemont,VA,VA,606207.1406247449,606207.1406247449,6.0,0.1502461298904681,0.0,0.0
20170,Herndon,Herndon,VA,VA,699450.6569894747,699450.6569894747,38.9800388,-77.3809009,Herndon,3048.99,31838.22,0.0701537920033867,0.1757508320237981,0.3978357287523772,0.617107082861299,0.0224841395145248,81,3.69,199.3,7,30,19,3,14,18,11,0,Herndon,Herndon,VA,VA,699450.6569894747,699450.6569894747,38.9,0.4455670454199373,0.6639174268964531,0.0398756312935417
21774,New Market,New Market,MD,MD,599477.1586449892,599477.1586449892,39.4077665,-77.2684216,Shady Grove,33235.05,60320.85,0.0539995164401628,0.1288064203918254,0.4175507209644129,0.6161011014437718,0.0196793975302413,0,0.0,0.0,0,0,0,0,0,0,0,0,New Market,New Market,MD,MD,599477.1586449892,599477.1586449892,6.5,0.1633738594862227,0.0,0.0
20151,Chantilly,Chantilly,VA,VA,775975.5186491064,775975.5186491064,38.8965237,-77.4451413,Washington Dulles International Airport,6594.58,36091.29,0.060142715722442,0.1590565986001766,0.3961483263453572,0.6153730368648875,0.0234670369228175,104,3.69,222.8,11,35,38,8,12,21,9,0,Chantilly,Chantilly,VA,VA,775975.5186491064,775975.5186491064,36.3,0.3585918076173815,0.6846044954766541,0.0458281381788844
21791,Union Bridge,Union Bridge,MD,MD,434349.94460178446,434349.94460178446,39.5332554,-77.1881428,Shady Grove,46015.4,71937.13,0.0563084696831531,0.1378945708736133,0.3852563664266069,0.613981855648199,0.0176332999166329,0,0.0,0.0,0,0,0,0,0,0,0,0,Union Bridge,Union Bridge,MD,MD,434349.94460178446,434349.94460178446,4.8,0.1203709650793507,0.0,0.0
21727,Emmitsburg,Emmitsburg,MD,MD,356971.1734305594,356971.1734305594,39.6886352,-77.3292336,Shady Grove,64805.84,91621.89,0.0769769360296367,0.1558482083095153,0.3924230913125202,0.613334614368736,0.0177384464107225,0,0.0,0.0,0,0,0,0,0,0,1,0,Emmitsburg,Emmitsburg,MD,MD,356971.1734305594,356971.1734305594,2.9,0.0722186777229578,0.0,0.0004504504504504
22309,Mount Vernon,Mount Vernon,VA,VA,585529.9159280648,585529.9159280648,38.7205267,-77.1066682,Franconia-Springfield,7399.04,20907.24,0.0587829808641245,0.1568543362718681,0.3450425665912709,0.609761868453586,0.0216535458234698,23,2.91,66.8,2,10,4,1,2,1,3,0,Mount Vernon,Mount Vernon,VA,VA,585529.9159280648,585529.9159280648,30.2,0.3745365650443675,0.4987129763240038,0.0102361232958247
20693,Welcome,Welcome,MD,MD,496947.87696908606,496947.87696908606,38.4570678,-77.089581,Franconia-Springfield,35048.51,49352.54,0.0499097633583475,0.1132722924778768,0.3981403456486516,0.6096151796959731,0.0191600742971878,0,0.0,0.0,0,0,0,0,0,0,0,0,Welcome,Welcome,MD,MD,496947.87696908606,496947.87696908606,6.7,0.1681049151044915,0.0,0.0
22213,Arlington,Arlington,VA,VA,1099356.7603325157,1099356.7603325157,38.8952034,-77.1624573,East Falls Church,1136.94,11632.56,0.0687881758039416,0.1306736450994303,0.278459449217774,0.6090587845687757,0.0262686129004911,36,3.14,241.9,7,24,9,3,12,11,6,0,Arlington,Arlington,VA,VA,1099356.7603325157,1099356.7603325157,41.5,0.6001112105154567,0.5533314240318452,0.0304325847609429
22747,Washington,Washington,VA,VA,633303.9715257107,633303.9715257107,38.7090557,-78.1656739,Ashburn,67024.74,100795.7,0.06940429183063,0.2077224418510816,0.4655444849358247,0.6056750818602784,0.0341610090226183,3,4.47,313.3,0,1,0,0,0,3,0,1,Washington,Washington,VA,VA,633303.9715257107,633303.9715257107,17.0,0.0638145867480059,0.4735935228618245,0.0091225206523713
20198,The Plains,The Plains,VA,VA,897738.6115554533,897738.6115554533,38.8841105,-77.7447608,Ashburn,25712.31,62045.13,0.0369261501337507,0.1003372875989548,0.4361946476744513,0.605669156926813,0.0270976389416382,0,0.0,0.0,0,0,0,0,0,0,0,0,The Plains,The Plains,VA,VA,897738.6115554533,897738.6115554533,7.5,0.1887330167426942,0.0,0.0
20886,Montgomery Village,Montgomery Village,MD,MD,387410.6789371904,387410.6789371904,39.1874145,-77.2071361,Shady Grove,8351.32,35672.82,0.0477093456822461,0.1342699185351281,0.3321731760252489,0.6045274679864366,0.0171873898729553,4,1.25,0.5,1,1,0,0,0,0,0,0,Montgomery Village,Montgomery Village,MD,MD,387410.6789371904,387410.6789371904,20.5,0.3345260588718837,0.2346643097789149,0.0010262498695334
22740,Sperryville,Sperryville,VA,VA,516041.6255228061,516041.6255228061,38.6456898,-78.2869532,Ashburn,79665.54,112689.02,0.0550626191194786,0.1498567389321897,0.4372453235044849,0.6015425945966039,0.0264050840481163,0,0.0,0.0,0,0,0,0,0,0,0,0,Sperryville,Sperryville,VA,VA,516041.6255228061,516041.6255228061,1.6,0.0400564607004272,0.0,0.0
22640,Huntly,Huntly,VA,VA,581006.0599533968,581006.0599533968,38.8120153,-78.1421189,Ashburn,60254.81,96939.81,0.0669800896208577,0.1841831565996117,0.4686041098303046,0.6006159573427169,0.0313483611542873,0,0.0,0.0,0,0,0,0,0,0,0,0,Huntly,Huntly,VA,VA,581006.0599533968,581006.0599533968,3.1,0.0769334042944628,0.0,0.0
20120,Centreville,Centreville,VA,VA,691346.6370009243,691346.6370009243,38.8564011,-77.4763711,Washington Dulles International Airport,11317.5,39083.03,0.0667880797602969,0.1695963270916355,0.3891722486831772,0.6005852477727075,0.0210722710165807,2,0.0,0.0,0,1,0,0,0,0,0,0,Centreville,Centreville,VA,VA,691346.6370009243,691346.6370009243,14.7,0.2981093931407373,0.091922692031267,0.0006818181818181
20851,Rockville,Rockville,MD,MD,537226.1849358104,537226.1849358104,39.0790818,-77.1218577,Twinbrook,1860.6,21673.56,0.0616913188315623,0.1447951783918721,0.3222367064995557,0.5993682514188358,0.0219548581613435,68,3.66,283.7,10,30,13,11,11,6,4,0,Rockville,Rockville,MD,MD,537226.1849358104,537226.1849358104,41.1,0.5168291691512927,0.6470746356146564,0.0353447513895275
20720,Bowie,Bowie,MD,MD,574536.735590066,574536.735590066,38.9827801,-76.7858241,New Carrollton,8422.24,22962.86,0.0328455770783421,0.0776566613902197,0.337783812847011,0.5983681181619581,0.0188384236525682,8,3.31,157.2,1,4,3,1,0,3,1,0,Bowie,Bowie,MD,MD,574536.735590066,574536.735590066,27.9,0.356206607038885,0.448645384062534,0.0048998816162995
20148,Ashburn,Ashburn,VA,VA,891964.0893436897,891964.0893436897,38.9952344,-77.5223408,Ashburn,2886.89,44079.84,0.0646141789220493,0.1286381174482396,0.4266341232418135,0.5968639125305326,0.0246751067659354,20,3.5,157.3,2,9,6,1,6,5,4,0,Ashburn,Ashburn,VA,VA,891964.0893436897,891964.0893436897,33.8,0.4346066095275612,0.5347401856977392,0.0127602090661792
20119,Catlett,Catlett,VA,VA,617173.8572296527,617173.8572296527,38.6103802,-77.6220058,Washington Dulles International Airport,41257.81,60640.08,0.0668201685055466,0.1534267210182668,0.4269597824503369,0.596285625565826,0.0260208801553141,2,2.5,1.0,0,0,1,0,0,1,0,0,Catlett,Catlett,VA,VA,617173.8572296527,617173.8572296527,14.4,0.140519838472347,0.291922692031267,0.0003444316877152
22151,Springfield,Springfield,VA,VA,715040.2214316466,715040.2214316466,38.8040933,-77.2078041,Franconia-Springfield,5408.48,18759.19,0.0589811828271686,0.154242027416491,0.3378809411823943,0.5961890966619152,0.0252714806039849,11,3.4,117.0,1,8,4,1,3,3,2,0,Springfield,Springfield,VA,VA,715040.2214316466,715040.2214316466,31.2,0.4128148656282814,0.4799162148930915,0.0091108998571685
20166,Sterling,Sterling,VA,VA,619020.8382747174,619020.8382747174,38.9865095,-77.4559092,Loudoun Gateway,740.64,38277.06,0.0605860573544234,0.1439171048864715,0.3911025012385499,0.5937813376752429,0.0205738682016947,8,2.76,11.8,0,7,0,0,1,4,0,0,Sterling,Sterling,VA,VA,619020.8382747174,619020.8382747174,35.7,0.583818300741629,0.404645384062534,0.0064948857113036
21770,Monrovia,Monrovia,MD,MD,661316.370030236,661316.370030236,39.3501956,-77.2562344,Shady Grove,26796.76,53964.41,0.0632360547215796,0.1275940818823256,0.4163769665456134,0.5936087068265634,0.019626134892904,8,3.23,78.9,0,3,2,0,1,2,1,0,Monrovia,Monrovia,MD,MD,661316.370030236,661316.370030236,21.0,0.1915659627288421,0.442245384062534,0.0035292000590508
21710,Adamstown,Adamstown,MD,MD,657775.4012298327,657775.4012298327,39.2970822,-77.4483019,Shady Grove,31379.16,57280.99,0.0543672883099215,0.1208376470223458,0.413337730778269,0.5934167830445299,0.0218856855568034,0,0.0,0.0,0,0,0,0,0,0,0,0,Adamstown,Adamstown,MD,MD,657775.4012298327,657775.4012298327,6.9,0.1720237399369729,0.0,0.0
22153,Springfield,Springfield,VA,VA,753051.192644995,753051.192644995,38.7449685,-77.23564,Franconia-Springfield,6255.5,24778.47,0.0635827803974041,0.1674819992594054,0.3778902608747188,0.5932210563944539,0.0245565690485771,0,0.0,0.0,0,0,0,0,0,0,0,0,Springfield,Springfield,VA,VA,753051.192644995,753051.192644995,15.3,0.3833674166125453,0.0,0.0
21777,Point of Rocks,Point of Rocks,MD,MD,512340.9377796532,512340.9377796532,39.2713103,-77.5193762,Ashburn,29678.17,59314.94,0.0488627130432792,0.1215107748965391,0.4033874354486732,0.5903330958718414,0.0183597890779537,2,4.2,47.0,0,2,0,0,1,0,0,0,Point of Rocks,Point of Rocks,MD,MD,512340.9377796532,512340.9377796532,19.9,0.1760571139421217,0.4279226920312671,0.0017080680513516
20695,Waldorf,Waldorf,MD,MD,491507.3637211322,491507.3637211322,38.5914917,-76.9707842,Huntington,24259.85,34476.07,0.0237487587584073,0.0698273096192107,0.3435437933235323,0.5901999521534339,0.0191651649125476,0,0.0,0.0,0,0,0,0,0,0,0,0,Waldorf,Waldorf,MD,MD,491507.3637211322,491507.3637211322,9.0,0.2249038182109813,0.0,0.0
22033,Fairfax,Fairfax,VA,VA,708995.0894364341,708995.0894364341,38.8752153,-77.3847008,Herndon,8629.46,30971.46,0.0693923494530764,0.177479825831416,0.3752771239557118,0.5890249465051267,0.0217417208454454,34,3.22,165.4,3,18,19,1,7,6,1,0,Fairfax,Fairfax,VA,VA,708995.0894364341,708995.0894364341,30.7,0.338343478105131,0.5550818034453872,0.0185785164143373
20613,Brandywine,Brandywine,MD,MD,509074.7980211435,509074.7980211435,38.6712221,-76.805307,Branch Ave,19642.94,31788.13,0.009222063615112,0.0518698809053063,0.3281861578331395,0.5889363795126284,0.0202787331268363,2,2.3,2.5,0,0,0,0,0,1,1,0,Brandywine,Brandywine,MD,MD,509074.7980211435,509074.7980211435,18.3,0.2511090125709607,0.275922692031267,0.0007948821381657
22307,Alexandria,Alexandria,VA,VA,730456.336666572,730456.336666572,38.7719818,-77.0572726,Huntington,2889.63,14271.76,0.0639646887006736,0.1679077909699488,0.3594496812893388,0.5872023395829878,0.0242271944934814,12,3.43,202.8,0,10,7,1,1,4,2,0,Alexandria,Alexandria,VA,VA,730456.336666572,730456.336666572,34.7,0.4922706805633731,0.4890135195225011,0.0097856728453743
20607,Accokeek,Accokeek,MD,MD,540738.5552295726,540738.5552295726,38.6726657,-77.0185489,Huntington,14345.15,25103.37,0.0265153705779529,0.0489353242189754,0.2914546552870178,0.5859505709258562,0.0213704521816427,8,2.73,39.8,1,5,3,0,2,3,0,0,Accokeek,Accokeek,MD,MD,540738.5552295726,540738.5552295726,24.1,0.2960270384355946,0.4022453840625341,0.0054756810353825
22027,Dunn Loring,Dunn Loring,VA,VA,1320904.4614293072,1320904.4614293072,38.8948436,-77.2230654,Dunn Loring-Merrifield,1410.1,16876.94,0.0770517380750429,0.170576262729639,0.3957285028413248,0.5857907954308662,0.0239836097065996,25,3.23,97.5,4,9,5,3,3,4,4,0,Dunn Loring,Dunn Loring,VA,VA,1320904.4614293072,1320904.4614293072,38.7,0.5585794283517055,0.5310102809534134,0.0127602090661792
20165,Sterling,Sterling,VA,VA,736611.5429082565,736611.5429082565,39.0579402,-77.3926944,Loudoun Gateway,9391.06,36171.21,0.0690434928279635,0.1581889033206235,0.4039175220126678,0.5851257275096726,0.0216388333096227,1,3.9,7.0,0,1,1,0,1,0,0,0,Sterling,Sterling,VA,VA,736611.5429082565,736611.5429082565,24.0,0.3215615793795668,0.3699967614309123,0.0010262498695334
22015,Burke,Burke,VA,VA,727917.4306171028,727917.4306171028,38.7878145,-77.278973,Franconia-Springfield,9850.46,24960.18,0.0623036785392864,0.1712603145442872,0.3678170447696062,0.5847118459896141,0.0243716330169169,35,2.99,104.9,6,19,13,4,4,10,3,0,Burke,Burke,VA,VA,727917.4306171028,727917.4306171028,30.3,0.3355761820779321,0.5390389069243585,0.0225722573110632
22042,Falls Church,Falls Church,VA,VA,745039.7741741311,745039.7741741311,38.8650238,-77.197125,Dunn Loring-Merrifield,3403.98,15091.44,0.066436814832182,0.1761422616056433,0.3531784118948213,0.5832744614036337,0.0244256244885411,50,2.61,142.3,6,17,11,1,3,10,5,1,Falls Church,Falls Church,VA,VA,745039.7741741311,745039.7741741311,35.9,0.4723062510793451,0.5377822992929817,0.0281392025048741
20903,Silver Spring,Silver Spring,MD,MD,516951.1168681852,516951.1168681852,39.0221788,-76.9846774,Forest Glen,5090.43,14276.84,0.0476831238421819,0.0756487874579157,0.2559730588409653,0.5812237764039083,0.0243220964909082,15,2.54,95.6,2,5,3,1,1,3,2,0,Silver Spring,Silver Spring,MD,MD,516951.1168681852,516951.1168681852,30.6,0.4331289270409494,0.4351870457236491,0.0067210136239986
20657,Lusby,Lusby,MD,MD,353292.47560443496,353292.47560443496,38.3797571,-76.4428828,Branch Ave,64310.41,76864.11,0.0565284875887266,0.1144022663681545,0.3912673108886398,0.580293673014431,0.0186744940491263,10,3.32,31.9,1,4,2,1,1,2,4,0,Lusby,Lusby,MD,MD,353292.47560443496,353292.47560443496,17.5,0.0820164852367329,0.466235830272662,0.0062512329676508
20637,Hughesville,Hughesville,MD,MD,574735.3927723928,574735.3927723928,38.5251084,-76.7559481,Branch Ave,36202.97,47745.31,0.0512621906771978,0.0865516588345659,0.3752933162634422,0.5800672616439647,0.02098920981768,0,0.0,0.0,0,0,0,0,0,0,0,0,Hughesville,Hughesville,MD,MD,574735.3927723928,574735.3927723928,6.7,0.1664161027477216,0.0,0.0
20904,Silver Spring,Silver Spring,MD,MD,589885.2651166003,589885.2651166003,39.0666045,-76.9809353,Glenmont,6280.79,19153.15,0.0581883887508815,0.1072162868049464,0.3096453850708002,0.5791390855178195,0.0216131749678044,24,2.2,68.3,2,7,11,1,3,5,1,0,Silver Spring,Silver Spring,MD,MD,589885.2651166003,589885.2651166003,29.5,0.3961358917190961,0.4453286195578299,0.0090119262880456
22150,Springfield,Springfield,VA,VA,671400.2943209466,671400.2943209466,38.7728635,-77.1865229,Franconia-Springfield,1709.5,19566.39,0.059482689730669,0.1406099336996873,0.3314040839436217,0.5732168683382327,0.0229229289050933,149,3.69,446.3,23,54,45,10,20,30,15,0,Springfield,Springfield,VA,VA,671400.2943209466,671400.2943209466,44.8,0.5309091857543708,0.7144480730200092,0.0721627686553059
20770,Greenbelt,Greenbelt,MD,MD,281400.8518766154,281400.8518766154,39.0029849,-76.8791651,Greenbelt,2922.5,17359.77,0.0306028789655378,0.0825943286955645,0.2547013512272286,0.5716923114025269,0.0130273343194928,30,2.58,57.5,1,16,7,1,3,7,5,0,Greenbelt,Greenbelt,MD,MD,281400.8518766154,281400.8518766154,34.6,0.4810571271896602,0.4937273414954133,0.0172945234139264
21754,Ijamsville,Ijamsville,MD,MD,677246.4663015885,677246.4663015885,39.3321236,-77.3162147,Shady Grove,26965.45,54266.2,0.0598140563747389,0.1261406466144675,0.4034837804674119,0.5705309242924833,0.0206343250922387,0,0.0,0.0,0,0,0,0,0,0,0,0,Ijamsville,Ijamsville,MD,MD,677246.4663015885,677246.4663015885,7.6,0.1906249048624093,0.0,0.0
20625,Cobb Island,Cobb Island,MD,MD,351313.147701819,351313.147701819,38.2622235,-76.84727,Huntington,62352.43,72454.34,0.0568363764907003,0.1309870100670136,0.396540558247085,0.5656076916048512,0.0193840482089803,4,2.67,52.5,0,0,0,0,0,1,0,0,Cobb Island,Cobb Island,MD,MD,351313.147701819,351313.147701819,14.0,0.0882720534086423,0.348264309778915,0.0003444316877152
20879,Gaithersburg,Gaithersburg,MD,MD,446428.4719466885,446428.4719466885,39.1680411,-77.1753857,Shady Grove,5437.47,32579.95,0.0462543739362003,0.1085991626944791,0.2994658139709418,0.5629455377357141,0.0181328447638517,41,2.82,68.8,1,15,11,0,4,7,1,0,Gaithersburg,Gaithersburg,MD,MD,446428.4719466885,446428.4719466885,32.0,0.3839818455915754,0.5383369471286514,0.0148109034303064
22032,Fairfax,Fairfax,VA,VA,842495.9690982631,842495.9690982631,38.8190464,-77.2903011,Vienna/Fairfax-GMU,6720.09,24353.79,0.0714124767900534,0.158980944947438,0.3670522506907338,0.56249989720827,0.0259006123899447,14,2.3,60.9,2,7,4,1,1,4,2,0,Fairfax,Fairfax,VA,VA,842495.9690982631,842495.9690982631,27.6,0.3767717212807595,0.4105870018101819,0.0084290816753503
20130,Bluemont,Bluemont,VA,VA,631945.1745734601,631945.1745734601,39.036981,-77.9493189,Ashburn,39703.98,81122.01,0.0727174572506694,0.1231829955536619,0.4548801544814558,0.5615975255470707,0.0285383909694881,0,0.0,0.0,0,0,0,0,0,0,0,0,Bluemont,Bluemont,VA,VA,631945.1745734601,631945.1745734601,5.2,0.1296235180072577,0.0,0.0
22312,Lincolnia,Lincolnia,VA,VA,634972.4152187244,634972.4152187244,38.815789,-77.1542714,Van Dorn Street,2836.77,14266.81,0.0541459705368338,0.1390928400133924,0.3172238000724527,0.5588331185199849,0.02113361078029,64,3.55,157.8,7,21,12,5,2,9,11,0,Lincolnia,Lincolnia,VA,VA,634972.4152187244,634972.4152187244,39.6,0.4942160418299814,0.6332778293014161,0.0271950655905879
22125,Occoquan,Occoquan,VA,VA,556360.9334590302,556360.9334590302,38.6819,-77.2622191,Franconia-Springfield,12385.51,31476.32,0.0550852279497366,0.1421206271355742,0.3714127780876047,0.5547525853929923,0.0154213023222552,36,3.34,161.7,1,17,9,2,7,10,8,0,Occoquan,Occoquan,VA,VA,556360.9334590302,556360.9334590302,29.7,0.2997789456610814,0.5693314240318452,0.022083146448818
22972,Somerset,Somerset,VA,VA,305344.5093294482,305344.5093294482,38.215776,-78.2302847,Washington Dulles International Airport,106734.17,129176.66,0.0067042323524606,0.060303265252685,0.375969974300779,0.5547010959623103,0.0388943297169888,0,0.0,0.0,0,0,0,0,0,0,0,0,Somerset,Somerset,VA,VA,305344.5093294482,305344.5093294482,0.1,0.0025123497147676,0.0,0.0
20611,Bel Alton,Bel Alton,MD,MD,453322.6266653308,453322.6266653308,38.4550138,-76.9782444,Franconia-Springfield,38352.31,49481.13,0.0518865072270588,0.0819295306513504,0.3167306181256398,0.5542692056678666,0.0213081037675586,1,3.9,14.0,0,0,0,0,0,0,1,0,Bel Alton,Bel Alton,MD,MD,453322.6266653308,453322.6266653308,17.5,0.1585634871374634,0.3699967614309123,0.0004504504504504
20866,Burtonsville,Burtonsville,MD,MD,464578.0330280032,464578.0330280032,39.109331,-76.9338521,Greenbelt,11101.06,24838.28,0.0476740882457192,0.1119529091660272,0.2990807904133202,0.553155092667793,0.0168938760146004,30,3.0,123.0,1,15,13,1,6,8,3,0,Burtonsville,Burtonsville,MD,MD,464578.0330280032,464578.0330280032,29.3,0.3233448627259382,0.5273273414954134,0.0170895310820683
22003,Annandale,Annandale,VA,VA,761728.2461126256,761728.2461126256,38.8298165,-77.2153177,Dunn Loring-Merrifield,6031.84,17909.24,0.0627953988896658,0.1497522834678641,0.3303687955650427,0.5496173813273322,0.0259480860952222,42,2.53,186.1,5,8,6,9,2,2,2,0,Annandale,Annandale,VA,VA,761728.2461126256,761728.2461126256,32.0,0.403798743086551,0.5171057824394252,0.0125552167343212
22306,Alexandria,Alexandria,VA,VA,634233.8186878954,634233.8186878954,38.7557483,-77.0977828,Huntington,4662.57,16961.83,0.0533619355672499,0.1363356456657033,0.3240921107524862,0.5492455418850921,0.0208901201550107,54,3.33,112.0,2,24,21,4,10,11,2,0,Alexandria,Alexandria,VA,VA,634233.8186878954,634233.8186878954,36.2,0.4334700825599443,0.601700140051577,0.0265641928328495
20124,Clifton,Clifton,VA,VA,1004578.559878699,1004578.559878699,38.7813316,-77.3913325,Vienna/Fairfax-GMU,14914.62,34042.32,0.0744860898013206,0.1520786903388671,0.4037090840146076,0.547634635288656,0.0248927834479493,7,4.3,395.7,0,5,2,0,4,3,2,0,Clifton,Clifton,VA,VA,1004578.559878699,1004578.559878699,26.8,0.2763591410875012,0.5179902842927369,0.0067210136239986
20877,Gaithersburg,Gaithersburg,MD,MD,483104.4806369084,483104.4806369084,39.1397032,-77.185238,Shady Grove,2821.3,30080.08,0.0528466974632735,0.1159594516838474,0.3084289977738482,0.542255424873299,0.0166566882933236,66,3.58,78.9,0,17,12,1,6,11,5,1,Gaithersburg,Gaithersburg,MD,MD,483104.4806369084,483104.4806369084,38.2,0.4565799848636019,0.6382135275976151,0.0274503391294436
22305,Alexandria,Alexandria,VA,VA,799612.3167343531,799612.3167343531,38.8365078,-77.0621397,Potomac Yard,1410.09,7476.66,0.044800008131552,0.07917820236007,0.2298263504609461,0.5413677175839738,0.0213593470917242,127,3.76,278.4,7,53,21,3,30,32,28,0,Alexandria,Alexandria,VA,VA,799612.3167343531,799612.3167343531,47.4,0.6002804308504279,0.7067773300163859,0.0735480577644756
22044,Falls Church,Falls Church,VA,VA,575195.1410328051,575195.1410328051,38.8620439,-77.1543717,East Falls Church,2657.24,11650.17,0.0491706041794806,0.1666995936587047,0.3371457844820727,0.5405287995096193,0.0221415769312222,131,3.77,357.3,32,38,20,7,5,11,5,0,Falls Church,Falls Church,VA,VA,575195.1410328051,575195.1410328051,43.2,0.5114196478203848,0.7101520451657535,0.047105085985683
20872,Damascus,Damascus,MD,MD,549247.828867461,549247.828867461,39.294465,-77.2161249,Shady Grove,19914.58,46944.54,0.0585873788990545,0.1226028308442577,0.3350170575518222,0.5384672154227504,0.0193614128806496,21,3.23,50.2,0,8,5,1,6,4,1,0,Damascus,Damascus,MD,MD,549247.828867461,549247.828867461,25.0,0.2297045343447541,0.5170325917035743,0.0096937444698638
22310,Rose Hill,Rose Hill,VA,VA,673068.0569744637,673068.0569744637,38.7840711,-77.1228169,Van Dorn Street,1775.83,15120.71,0.0592475502431136,0.1376821975344552,0.3180470579304579,0.5334056695181008,0.0217988597769424,34,2.62,144.1,5,12,18,2,9,4,0,0,Rose Hill,Rose Hill,VA,VA,673068.0569744637,673068.0569744637,37.3,0.5401375727004877,0.5070818034453871,0.0150704519361235
20144,Delaplane,Delaplane,VA,VA,922662.532556074,922662.532556074,38.9229905,-77.9469426,Ashburn,40422.94,79548.8,0.0485806961274434,0.0806767272529658,0.4291182009672426,0.5269058129202225,0.0320963995096891,0,0.0,0.0,0,0,0,0,0,0,0,0,Delaplane,Delaplane,VA,VA,922662.532556074,922662.532556074,5.2,0.1287523568633369,0.0,0.0
22030,Fairfax,Fairfax,VA,VA,808508.311990626,808508.311990626,38.8371379,-77.3404656,Vienna/Fairfax-GMU,7478.78,27885.56,0.0721123596115718,0.1627923335788969,0.3533688592792941,0.5261083283851451,0.0216352727155245,18,3.67,190.8,2,5,2,2,5,1,0,0,Fairfax,Fairfax,VA,VA,808508.311990626,808508.311990626,30.8,0.3586647556797763,0.539966038572996,0.0068534077862436
20876,Germantown,Germantown,MD,MD,487081.0343130955,487081.0343130955,39.2083835,-77.2371518,Shady Grove,11651.64,38918.96,0.0456930007404305,0.1172560736321833,0.3253403241344103,0.5247853454772692,0.0168226315600411,16,2.64,77.8,2,11,10,1,3,3,2,0,Germantown,Germantown,MD,MD,487081.0343130955,487081.0343130955,25.6,0.295286189241264,0.4482596072617147,0.0115007860903383
22079,Lorton,Lorton,VA,VA,674261.8864573725,674261.8864573725,38.6746055,-77.2097393,Franconia-Springfield,10778.99,29437.71,0.0544534446106773,0.139284424778888,0.331924407181374,0.5242728375431894,0.0177455836114804,0,0.0,0.0,0,0,0,0,0,0,0,0,Lorton,Lorton,VA,VA,674261.8864573725,674261.8864573725,12.7,0.3177175314549623,0.0,0.0
22101,McLean,McLean,VA,VA,1606340.8244520251,1606340.8244520251,38.9402358,-77.1648991,McLean,4289.72,12720.39,0.0949764246122371,0.201697665826989,0.4185301836494297,0.5237445996876849,0.0263058051253362,56,3.66,165.6,11,26,13,5,18,9,4,0,McLean,McLean,VA,VA,1606340.8244520251,1606340.8244520251,38.2,0.4569119497431537,0.631088730604263,0.0343396371008311
20874,Germantown,Germantown,MD,MD,425283.5367331186,425283.5367331186,39.1300307,-77.2985477,Shady Grove,11582.69,34783.7,0.0365338240333913,0.1145140517043138,0.3100661418241642,0.5236520254488234,0.0162905311975251,2,2.35,24.0,0,0,1,0,0,0,1,0,Germantown,Germantown,MD,MD,425283.5367331186,425283.5367331186,20.5,0.301659920104628,0.279922692031267,0.0004504504504504
